UniqueCount	AmbigCount
0	10683271
0	3754910
0	650087
0	3346
0	11051
0	516412
0	2529
0	974
0	234
0	67
0	19
0	6
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	16
0	1
0	8
0	6
0	9
0	33
0	18
0	0
0	32
0	0
0	1
0	107
0	1
0	47
0	135
0	1
0	61
0	20
0	5
0	26
0	1
0	7
0	17
0	14
0	0
0	8
0	3
0	41
0	30
0	4
0	40
0	0
0	102
0	126
0	7
0	3
0	1
0	26
0	20
0	0
0	25
0	47
0	27
0	0
0	118
0	15
0	30
0	25
0	0
0	27
0	15
0	29
0	2
0	3
0	17
0	21
0	23
0	8
0	25
0	50
0	2
0	11
0	2
0	15
0	24
0	11
0	44
0	9
0	0
0	139
0	23
0	40
0	45
0	0
0	5
0	33
0	72
0	40
0	20
0	15
0	1
0	10
0	0
0	16
0	0
0	14
0	48
0	33
0	53
0	63
0	33
0	44
0	27
0	12
0	55
0	87
0	14
0	13
0	35
0	1
0	9
0	15
0	51
0	6
0	22
0	35
0	14
0	4
0	14
0	0
0	22
0	52
0	2
0	23
0	2
0	10
0	9
0	34
0	9
0	0
0	11
0	6
0	1
0	9
0	8
0	28
0	22
0	10
0	1
0	19
0	0
0	162
0	71
0	22
0	1
0	16
0	16
0	16
0	15
0	5
0	17
0	21
0	0
0	14
0	16
0	7
0	2
0	1
0	0
0	0
0	0
0	1
0	3
0	3
0	0
0	0
0	3
0	3
0	0
0	3
0	3
0	3
0	0
0	3
0	3
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	18
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	23
0	6
0	22
0	24
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	30
0	0
0	17
0	17
0	0
0	0
0	0
0	56
0	135
0	322
0	178
0	328
0	159
0	162
0	52
0	56
0	46
0	6
0	6
0	1
0	1222
0	1586
0	103
0	1202
0	168
0	90
0	1318
0	1629
0	2
0	0
0	3
0	3
0	5
0	0
0	5
0	0
0	5
0	2
0	0
0	0
0	0
0	3
0	2
0	0
0	5
0	3
0	0
0	2
0	0
0	0
0	0
0	253
0	218
0	3
0	630
0	4978
0	399
0	376
0	313
0	277
0	80
0	434
0	761
0	411
0	310
0	5
0	610
0	281
0	218
0	5208
0	183
0	165
0	3
0	3
0	103
0	447
0	434
0	3342
0	4
0	46
0	6
0	26
0	1
0	12
0	7
0	0
0	24
0	3
0	46
0	63
0	47
0	54
0	0
0	16
0	6
0	12
0	18
0	18
0	24
0	86
0	1
0	0
0	1
0	15
0	32
0	21
0	5
0	29
0	0
0	9
0	3
0	0
0	0
0	13
0	1561
0	1
0	24
0	0
0	11
0	0
0	12
0	30
0	9
0	0
0	1
0	3
0	111
0	1
0	1640
0	13
0	11
0	123
0	73
0	84
0	0
0	2
0	3
0	6
0	0
0	1
0	2
0	0
0	52
0	5
0	11
0	12
0	8
0	83
0	27
0	105
0	4
0	16
0	2933
0	4
0	4
0	25
0	103
0	30
0	38
0	56
0	5
0	161
0	8
0	8
0	4
0	27
0	74
0	7
0	33
0	5
0	1
0	26
0	1
0	20
0	1
0	3
0	1
0	48
0	3
0	101
0	86
0	5
0	0
0	43
0	0
0	5
0	46
0	0
0	54
0	1
0	15
0	7
0	106
0	1
0	5
0	18
0	27
0	21
0	3
0	8
0	1
0	8
0	0
0	21
0	44
0	13
0	6
0	2
0	56
0	7
0	2
0	84
0	0
0	0
0	0
0	0
0	0
0	63
0	9
0	11
0	32
0	0
0	49
0	11
0	21
0	0
0	3
0	1640
0	2297
0	5
0	0
0	12
0	9
0	0
0	10
0	0
0	53
0	8
0	157
0	5
0	56
0	24
0	5
0	103
0	2
0	1
0	5
0	669
0	0
0	2
0	5
0	78
0	4
0	25
0	76
0	2
0	0
0	4
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	7
0	7
0	0
0	0
0	0
0	0
0	3
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	1197
0	1198
0	14224
0	4383
0	2994
0	1970
0	3003
0	163
0	1879
0	2208
0	2392
0	744
0	3074
0	1
0	125
0	98
0	109
0	87
0	89
0	15
0	55
0	4
0	53
0	52
0	5
0	11
0	12
0	12
0	1
0	114
0	107
0	9
0	3
0	3
0	3
0	15
0	23
0	87
0	89
0	91
0	79
0	179
0	89
0	115
0	79
0	105
0	107
0	106
0	137
0	91
0	2
0	8
0	6
0	8
0	8
0	0
0	0
0	3
0	10
0	10
0	14
0	14
0	3
0	4
0	4
0	3
0	3
0	10
0	9
0	10
0	10
0	4
0	2
0	15
0	15
0	3
0	0
0	3
0	4
0	3
0	3
0	4
0	1
0	4
0	12
0	13
0	3
0	125
0	59
0	19
0	125
0	30
0	5
0	9
0	30
0	9
0	30
0	72
0	85
0	67
0	6
0	4
0	15
0	4
0	0
0	3
0	4
0	4
0	2
0	10
0	8
0	0
0	1
0	4
0	4
0	16
0	17
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	4
0	2
0	1
0	5
0	2
0	0
0	0
0	6
0	15
0	3
0	4
0	13
0	15
0	4
0	3
0	3
0	22
0	1
0	1
0	0
0	1
0	1
0	17
0	4
0	3
0	6
0	22
0	4
0	1
0	8
0	1
0	0
0	229
0	9
0	3
0	3
0	0
0	11
0	11
0	6
0	9
0	3
0	2
0	4
0	4
0	3
0	3
0	4
0	8
0	12
0	4
0	6
0	2
0	0
0	2
0	11
0	11
0	14
0	14
0	121
0	0
0	3
0	13
0	14
0	1
0	2
0	3
0	6
0	13
0	14
0	8
0	12
0	12
0	0
0	7
0	9
0	1
0	6
0	0
0	15
0	1
0	4
0	1
0	1
0	0
0	33
0	13
0	14
0	15
0	15
0	0
0	0
0	5
0	4
0	178
0	174
0	127
0	117
0	102
0	110
0	30
0	23
0	39
0	51
0	47
0	53
0	34
0	5
0	11
0	12
0	13
0	14
0	4
0	3
0	15
0	4
0	0
0	0
0	6
0	6
0	14
0	20
0	12
0	13
0	4
0	1
0	26
0	13
0	13
0	13
0	7
0	1
0	0
0	0
0	1
0	0
0	0
0	2
0	6
0	0
0	2
0	3
0	3
0	1
0	3
0	8
0	8
0	10
0	5
0	5
0	5
0	6
0	9
0	8
0	8
0	10
0	7
0	6
0	7
0	5
0	5
0	0
0	0
0	11
0	9
0	0
0	9
0	5
0	2
0	3
0	0
0	0
0	0
0	4
0	1
0	59
0	61
0	55
0	15
0	5
0	26
0	8
0	0
0	0
0	0
0	59
0	16
0	15
0	5
0	9
0	10
0	96
0	92
0	90
0	23
0	18
0	15
0	1
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	4
0	1
0	6
0	9
0	10
0	0
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	14
0	15
0	0
0	0
0	0
0	0
0	0
0	13
0	12
0	12
0	12
0	10
0	12
0	5
0	5
0	121
0	82
0	120
0	75
0	46
0	42
0	37
0	35
0	6
0	6
0	14
0	13
0	1
0	1
0	2
0	2
0	3
0	6
0	0
0	1
0	4
0	5
0	46
0	20
0	92
0	4
0	63
0	55
0	12
0	6
0	4
0	46
0	4
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	2
0	8
0	147
0	11
0	6
0	2
0	3
0	1
0	22
0	72
0	49
0	40
0	22
0	3
0	71
0	11
0	9
0	9
0	12
0	2
0	11
0	13
0	13
0	1
0	55
0	23
0	57
0	8
0	19
0	18
0	4
0	5
0	6
0	1
0	4
0	11
0	0
0	0
0	368
0	67
0	273
0	160
0	279
0	51
0	45
0	48
0	1
0	13
0	12
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	306
0	307
0	266
0	205
0	252
0	129
0	220
0	177
0	60
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	18
0	1
0	3
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	86
0	86
0	82
0	9
0	0
0	0
0	0
0	0
0	0
0	7
0	6
0	0
0	0
0	0
0	0
0	14
0	2
0	0
0	5
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	6
0	14
0	15
0	3
0	0
0	1
0	0
0	0
0	1
0	0
0	11
0	228
0	109
0	257
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	2
0	5
0	10
0	10
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	95
0	42
0	97
0	91
0	0
0	0
0	1
0	22
0	0
0	0
0	134
0	125
0	49
0	61
0	63
0	67
0	30
0	72
0	55
0	28
0	3
0	52
0	19
0	44
0	31
0	24
0	20
0	16
0	14
0	12
0	8
0	2
0	2
0	11
0	12
0	5
0	6
0	0
0	0
0	0
0	6
0	0
0	3
0	9
0	2
0	2
0	0
0	2
0	0
0	29
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	47
0	152
0	155
0	35
0	25
0	22
0	11
0	20
0	35
0	31
0	8
0	0
0	0
0	5
0	5
0	7
0	1
0	8
0	4
0	2
0	20
0	0
0	3
0	4
0	3
0	14
0	2
0	1
0	13
0	0
0	72
0	161
0	106
0	158
0	162
0	58
0	34
0	113
0	12
0	125
0	128
0	32
0	30
0	3
0	2
0	2
0	4
0	3
0	2
0	1
0	1
0	21
0	14
0	11
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	3
0	23
0	19
0	1
0	2
0	2
0	5
0	7
0	4
0	4
0	0
0	0
0	3
0	6
0	204
0	114
0	0
0	0
0	116
0	123
0	121
0	122
0	121
0	11
0	0
0	46
0	45
0	3
0	3
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	15
0	109
0	126
0	30
0	0
0	0
0	1
0	3
0	44
0	0
0	38
0	44
0	36
0	11
0	21
0	17
0	14
0	6
0	6
0	2
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	2
0	2
0	17
0	0
0	26
0	26
0	4
0	4
0	74
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	5
0	204
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	142
0	384
0	382
0	384
0	238
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	29
0	135
0	21
0	15
0	110
0	20
0	44
0	5
0	18
0	5
0	2
0	2
0	2
0	96
0	95
0	106
0	34
0	9
0	21
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	15
0	2
0	4
0	14
0	8
0	5
0	3
0	106
0	132
0	138
0	133
0	114
0	211
0	154
0	78
0	85
0	122
0	226
0	190
0	52
0	77
0	0
0	49
0	216
0	9
0	30
0	16
0	17
0	3
0	3
0	4
0	0
0	843
0	134
0	856
0	862
0	807
0	667
0	358
0	841
0	830
0	856
0	851
0	247
0	358
0	376
0	357
0	361
0	292
0	296
0	154
0	181
0	66
0	40
0	12
0	14
0	846
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	2
0	26
0	21
0	2
0	12
0	11
0	20
0	10
0	14
0	0
0	1
0	5
0	6
0	6
0	2
0	1
0	0
0	6
0	0
0	0
0	3
0	0
0	0
0	1
0	183
0	343
0	307
0	286
0	126
0	37
0	343
0	295
0	1
0	8
0	11
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	10
0	11
0	0
0	0
0	0
0	0
0	0
0	35
0	30
0	14
0	12
0	15
0	15
0	8
0	11
0	20
0	20
0	13
0	13
0	13
0	8
0	7
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	162
0	249
0	256
0	238
0	63
0	234
0	74
0	246
0	225
0	25
0	139
0	23
0	159
0	105
0	251
0	243
0	75
0	75
0	48
0	2
0	9
0	15
0	38
0	0
0	0
0	114
0	121
0	52
0	86
0	18
0	53
0	19
0	15
0	16
0	11
0	12
0	9
0	16
0	22
0	40
0	21
0	47
0	43
0	31
0	69
0	129
0	134
0	11
0	10
0	56
0	93
0	49
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	13
0	7
0	5
0	9
0	10
0	2
0	11
0	1
0	3
0	7
0	2
0	7
0	4
0	2
0	17
0	103
0	96
0	35
