UniqueCount	AmbigCount
0	9276463
0	3356119
0	582759
0	3064
0	9189
0	446413
0	2219
0	811
0	212
0	68
0	12
0	5
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	22
0	1
0	16
0	20
0	15
0	54
0	63
0	0
0	10
0	0
0	0
0	86
0	2
0	73
0	176
0	3
0	70
0	37
0	4
0	37
0	0
0	20
0	21
0	25
0	2
0	19
0	17
0	30
0	63
0	4
0	78
0	0
0	71
0	45
0	14
0	13
0	0
0	38
0	32
0	0
0	38
0	34
0	31
0	5
0	42
0	0
0	70
0	35
0	0
0	32
0	14
0	18
0	7
0	1
0	15
0	30
0	11
0	24
0	21
0	19
0	1
0	17
0	11
0	26
0	23
0	20
0	23
0	35
0	0
0	181
0	46
0	53
0	70
0	0
0	5
0	63
0	97
0	15
0	26
0	42
0	0
0	15
0	0
0	10
0	0
0	18
0	46
0	42
0	65
0	83
0	57
0	68
0	43
0	14
0	43
0	30
0	29
0	26
0	33
0	3
0	12
0	22
0	90
0	18
0	38
0	14
0	20
0	22
0	25
0	1
0	28
0	49
0	21
0	30
0	5
0	14
0	26
0	44
0	12
0	1
0	21
0	16
0	2
0	9
0	18
0	31
0	21
0	22
0	1
0	31
0	1
0	125
0	54
0	72
0	6
0	0
0	1
0	2
0	2
0	0
0	2
0	4
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	1
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	2
0	1
0	2
0	4
0	3
0	4
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	3
0	5
0	3
0	0
0	0
0	0
0	0
0	0
0	9
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	22
0	0
0	11
0	11
0	0
0	0
0	0
0	24
0	56
0	140
0	76
0	126
0	65
0	67
0	14
0	20
0	10
0	3
0	5
0	0
0	1615
0	1748
0	134
0	1312
0	98
0	66
0	1735
0	1784
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	10
0	4
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	267
0	125
0	4
0	831
0	1902
0	318
0	277
0	217
0	313
0	65
0	190
0	527
0	482
0	276
0	11
0	805
0	174
0	125
0	2191
0	154
0	138
0	6
0	5
0	115
0	205
0	190
0	1788
0	10
0	14
0	3
0	46
0	2
0	25
0	12
0	2
0	17
0	14
0	86
0	82
0	44
0	96
0	0
0	13
0	27
0	13
0	18
0	29
0	20
0	73
0	2
0	2
0	3
0	49
0	49
0	45
0	11
0	42
0	3
0	26
0	15
0	11
0	5
0	64
0	90
0	10
0	64
0	0
0	10
0	4
0	34
0	33
0	36
0	7
0	0
0	14
0	112
0	13
0	110
0	19
0	24
0	207
0	106
0	104
0	0
0	4
0	4
0	5
0	0
0	0
0	4
0	2
0	82
0	9
0	13
0	18
0	27
0	173
0	35
0	152
0	41
0	18
0	260
0	1
0	4
0	12
0	184
0	51
0	55
0	81
0	9
0	202
0	19
0	19
0	2
0	46
0	35
0	0
0	52
0	2
0	3
0	42
0	9
0	29
0	0
0	11
0	0
0	33
0	5
0	84
0	75
0	5
0	3
0	35
0	0
0	4
0	86
0	4
0	96
0	3
0	49
0	12
0	91
0	2
0	11
0	29
0	22
0	17
0	3
0	14
0	21
0	47
0	0
0	5
0	43
0	25
0	12
0	0
0	90
0	6
0	7
0	104
0	0
0	11
0	0
0	4
0	0
0	82
0	26
0	24
0	49
0	0
0	14
0	10
0	45
0	2
0	15
0	110
0	128
0	15
0	11
0	34
0	36
0	0
0	4
0	0
0	146
0	19
0	202
0	7
0	81
0	39
0	16
0	184
0	9
0	1
0	0
0	63
0	0
0	4
0	19
0	109
0	2
0	29
0	78
0	5
0	2
0	12
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	4
0	7
0	11
0	0
0	3
0	0
0	3
0	0
0	18
0	0
0	0
0	3
0	0
0	0
0	0
0	3
0	0
0	18
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	7
0	0
0	4
0	0
0	0
0	3
0	0
0	7
0	0
0	0
0	0
0	6
0	0
0	7
0	3
0	0
0	0
0	3
0	1328
0	1050
0	10996
0	3773
0	2718
0	1736
0	2540
0	162
0	2504
0	2382
0	1968
0	650
0	2625
0	0
0	127
0	108
0	113
0	93
0	101
0	20
0	62
0	9
0	62
0	57
0	6
0	23
0	24
0	21
0	3
0	156
0	135
0	3
0	5
0	5
0	5
0	15
0	4
0	16
0	23
0	24
0	16
0	43
0	17
0	25
0	16
0	24
0	24
0	22
0	32
0	24
0	1
0	5
0	3
0	5
0	5
0	0
0	0
0	3
0	6
0	6
0	25
0	25
0	3
0	6
0	6
0	5
0	6
0	10
0	20
0	18
0	21
0	4
0	5
0	23
0	23
0	5
0	1
0	6
0	6
0	6
0	6
0	6
0	1
0	6
0	6
0	6
0	6
0	103
0	41
0	15
0	107
0	22
0	6
0	9
0	22
0	3
0	15
0	59
0	66
0	58
0	3
0	2
0	28
0	4
0	1
0	3
0	1
0	7
0	6
0	12
0	15
0	1
0	1
0	5
0	5
0	14
0	18
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	1
0	6
0	8
0	2
0	0
0	7
0	7
0	0
0	0
0	3
0	27
0	7
0	3
0	7
0	7
0	6
0	6
0	5
0	4
0	3
0	3
0	2
0	1
0	1
0	2
0	9
0	6
0	2
0	4
0	8
0	1
0	3
0	1
0	1
0	58
0	12
0	7
0	7
0	1
0	6
0	6
0	7
0	3
0	6
0	2
0	5
0	5
0	5
0	5
0	3
0	13
0	10
0	10
0	3
0	5
0	1
0	1
0	22
0	22
0	26
0	26
0	104
0	1
0	5
0	7
0	7
0	3
0	1
0	7
0	3
0	6
0	6
0	3
0	7
0	7
0	1
0	8
0	12
0	1
0	7
0	1
0	15
0	0
0	9
0	1
0	1
0	1
0	47
0	7
0	7
0	15
0	15
0	0
0	0
0	11
0	9
0	181
0	176
0	131
0	159
0	135
0	101
0	41
0	32
0	41
0	33
0	28
0	49
0	31
0	4
0	6
0	6
0	7
0	7
0	7
0	6
0	15
0	9
0	0
0	1
0	3
0	3
0	24
0	3
0	6
0	6
0	9
0	5
0	31
0	7
0	23
0	23
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	7
0	1
0	6
0	6
0	6
0	1
0	6
0	5
0	5
0	16
0	13
0	12
0	12
0	7
0	4
0	9
0	13
0	17
0	4
0	7
0	12
0	2
0	3
0	2
0	0
0	7
0	7
0	0
0	20
0	15
0	3
0	7
0	1
0	0
0	0
0	5
0	0
0	63
0	59
0	60
0	9
0	2
0	29
0	10
0	5
0	5
0	4
0	63
0	2
0	15
0	11
0	5
0	7
0	99
0	96
0	95
0	18
0	14
0	14
0	0
0	6
0	6
0	6
0	1
0	6
0	0
0	0
0	22
0	23
0	0
0	0
0	0
0	0
0	0
0	4
0	3
0	4
0	9
0	9
0	1
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	25
0	26
0	1
0	0
0	1
0	1
0	1
0	7
0	23
0	23
0	23
0	15
0	17
0	9
0	10
0	132
0	83
0	136
0	87
0	53
0	49
0	49
0	46
0	15
0	7
0	7
0	7
0	4
0	4
0	5
0	4
0	5
0	9
